Date Added,Company,Title,Location,Source,URL,Description,ATS Score,Resume Version,Status,Date Applied,Notes,Last Updated
2026-02-22,WD,Early Career Talent - Software Development Engineering (Apps),US,LinkedIn,https://www.linkedin.com/jobs/view/early-career-talent-software-development-engineering-apps-at-wd-4373769883,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,Lensa,Quantitative Researcher - Early Career (USA),US,LinkedIn,https://www.linkedin.com/jobs/view/quantitative-researcher-early-career-usa-at-lensa-4376520411,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,WD,Early Career Talent - Software Engineering (Apps),US,LinkedIn,https://www.linkedin.com/jobs/view/early-career-talent-software-engineering-apps-at-wd-4373787708,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,eNGINE,Junior Database Administrator,US,LinkedIn,https://www.linkedin.com/jobs/view/junior-database-administrator-at-engine-4369772502,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,Lensa,Creator Marketing Associate - Entry Level,US,LinkedIn,https://www.linkedin.com/jobs/view/creator-marketing-associate-entry-level-at-lensa-4376528042,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,Lensa,Financial Analyst - Early Career,US,LinkedIn,https://www.linkedin.com/jobs/view/financial-analyst-early-career-at-lensa-4376510738,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:32
2026-02-22,TikTok,Category Manager Graduate (TikTok Shop - Beauty) - 2026 Start (MBA),US,LinkedIn,https://www.linkedin.com/jobs/view/category-manager-graduate-tiktok-shop-beauty-2026-start-mba-at-tiktok-4304879175,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,My Legal Software,Valuation expert / M&A associate graduate,US,LinkedIn,https://www.linkedin.com/jobs/view/valuation-expert-m-a-associate-graduate-at-my-legal-software-4374215208,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,Graduate Pharmacovigilance Associate,US,LinkedIn,https://www.linkedin.com/jobs/view/graduate-pharmacovigilance-associate-at-lensa-4376515488,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,TikTok,Software Engineer Graduate (Data Arch - E-commerce) - 2026 Start (BS/MS),US,LinkedIn,https://www.linkedin.com/jobs/view/software-engineer-graduate-data-arch-e-commerce-2026-start-bs-ms-at-tiktok-4304878198,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Aon,Early Careers: H&B Analytics Intern,US,LinkedIn,https://www.linkedin.com/jobs/view/early-careers-h-b-analytics-intern-at-aon-4367910898,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,TikTok,Machine Learning Engineer Graduate - CV/NLP/Multimodal LLM (TikTok Trust and Safety) - 2026 Start(Master/Bachelor),US,LinkedIn,https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-cv-nlp-multimodal-llm-tiktok-trust-and-safety-2026-start-master-bachelor-at-tiktok-4304863555,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,TikTok,Software Engineer Graduate (Ads Identity and Attribution Technology) - 2026 Start (BS/MS),US,LinkedIn,https://www.linkedin.com/jobs/view/software-engineer-graduate-ads-identity-and-attribution-technology-2026-start-bs-ms-at-tiktok-4304824814,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,Entry Level - Software Engineering or Computer Science,US,LinkedIn,https://www.linkedin.com/jobs/view/entry-level-software-engineering-or-computer-science-at-lensa-4376511710,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,New College Graduate - Cybersecurity Development Program,US,LinkedIn,https://www.linkedin.com/jobs/view/new-college-graduate-cybersecurity-development-program-at-lensa-4376506951,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,Physics/Math Graduate - Entry Level Software Developer,US,LinkedIn,https://www.linkedin.com/jobs/view/physics-math-graduate-entry-level-software-developer-at-lensa-4376516608,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,CHEManager International,Associate Research - Oncology (High School Graduate or Undergraduate Students Only) 40 Hours - Days,US,LinkedIn,https://www.linkedin.com/jobs/view/associate-research-oncology-high-school-graduate-or-undergraduate-students-only-40-hours-days-at-chemanager-international-4375303462,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,TikTok,"Engineer Graduate: (Machine Learning Engineer, Data-Search-TikTok.US - San Jose) - 2026 Start (PhD)",US,LinkedIn,https://www.linkedin.com/jobs/view/engineer-graduate-machine-learning-engineer-data-search-tiktok-us-san-jose-2026-start-phd-at-tiktok-4304559137,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,Chemical Engineer I - New Graduate,US,LinkedIn,https://www.linkedin.com/jobs/view/chemical-engineer-i-new-graduate-at-lensa-4376523266,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Fospha,Graduate Programme - Partnerships,US,LinkedIn,https://www.linkedin.com/jobs/view/graduate-programme-partnerships-at-fospha-4328049895,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,Lensa,Entry Level Software Engineer,US,LinkedIn,https://www.linkedin.com/jobs/view/entry-level-software-engineer-at-lensa-4376507940,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,TikTok,Software Engineer Graduate (Ads Creator) - 2026 Start (BS/MS),US,LinkedIn,https://www.linkedin.com/jobs/view/software-engineer-graduate-ads-creator-2026-start-bs-ms-at-tiktok-4304827734,Scraped from LinkedIn UI.,,,NEW,,,2026-02-22 21:21:37
2026-02-22,**Tria Federal**,Data Analyst-Level I 🇺🇸,"Falls Church, VA",GitHub Lists,https://triafed.com/jobs/?gh_jid=4881899008&utm_source=vansh&ref=vansh,Sourced from community GitHub repository: README.md,,,NEW,,,2026-02-22 21:25:44
2026-02-22,**SciTec**,Associate / Staff Mission Data Analyst 🇺🇸,"Boulder, CO",GitHub Lists,https:/.workable.com/scitec/j/45B1B9BA15/?utm_source=vansh,Sourced from community GitHub repository: README.md,,,NEW,,,2026-02-22 21:25:44
